"","logFC","logCPM","LR","PValue","FDR"
"ENSGMOG00000006123",1.51210926470831,4.42363372161724,22.4926506461539,2.10949138593057e-06,0.00215590019642104
"ENSGMOG00000005761",5.12832390771525,-2.88047346185963,20.5413318721824,5.83574492639017e-06,0.00566592474903221
"ENSGMOG00000005292",1.58001591210722,1.94780320018527,20.2798122583364,6.69027869195582e-06,0.00618627769716181
"ENSGMOG00000012239",5.62168738443203,6.22763387327559,20.065273811602,7.48433844664066e-06,0.00660594927076674
"ENSGMOG00000013035",1.05521651545797,5.11180581715184,19.7762013321002,8.70599651686788e-06,0.00735013218976263
"ENSGMOG00000009994",-5.42687951442308,-3.15528524061272,19.1032272581777,1.23835308898288e-05,0.010019308450779
"ENSGMOG00000007300",-1.54223084104254,1.24289033159359,18.1450422793662,2.04701658512933e-05,0.0154944103262745
"ENSGMOG00000016366",4.51155483346317,5.02944899079728,18.1195122656658,2.07464552725892e-05,0.0154944103262745
"ENSGMOG00000009717",1.17269907676026,4.69502417889381,17.9410452804867,2.27853876978513e-05,0.0163869132709954
"ENSGMOG00000003882",1.23154281442085,7.99648986215125,17.1146698217603,3.5189448451413e-05,0.0244038825010549
"ENSGMOG00000011584",5.42347766807421,-3.17804038311805,16.9630062665373,3.81152979425456e-05,0.0255214777740811
"ENSGMOG00000007849",-3.08946642545255,-3.00506084339751,15.9859724812503,6.38135632873685e-05,0.0406276688734206
"ENSGMOG00000009972",3.5066981776589,-1.45743723658484,15.9551719910712,6.48603221277186e-05,0.0406276688734206
"ENSGMOG00000010752",1.01556766914061,6.32282923691082,15.7743088250296,7.13650254355863e-05,0.0433051894971317
"ENSGMOG00000004365",4.81158903649805,-2.4259634225994,15.5637260412563,7.97703945550692e-05,0.0469388339839495
"ENSGMOG00000019932",8.32836924632239,1.01795341549005,15.0007724703717,0.000107467177183547,0.0613764013691212
"ENSGMOG00000004443",-1.59151290307696,0.621456371522874,14.8989959231012,0.000113423339391186,0.0628244019342986
"ENSGMOG00000020462",4.5078206668674,-3.16440037699903,14.8489434469958,0.000116473296407187,0.0628244019342986
"ENSGMOG00000018986",1.23500528598607,2.73291904861266,14.7572734804707,0.000122274928562315,0.0641712044006224
"ENSGMOG00000011022",-5.08186663993497,-3.31300389067397,14.6904371643904,0.000126687487030647,0.0647373058726605
"ENSGMOG00000015620",4.28416210086971,-3.13108001558185,14.4638273249102,0.000142877088868241,0.0711381361959874
"ENSGMOG00000011057",1.18843408796817,4.16092719035394,14.3431969009769,0.000152329132642202,0.0739481774411568
"ENSGMOG00000001091",5.5297051776797,-2.94976162308036,14.1966354966665,0.000164664675346939,0.077986796728948
"ENSGMOG00000002238",4.56488635604843,0.993982251063714,13.8777714705203,0.000195092273147037,0.0901537818784457
"ENSGMOG00000012229",1.07786820044227,2.74767834637787,13.8344674090225,0.000199640159685506,0.0901537818784457
"ENSGMOG00000010698",-5.48465770602796,-2.19896676869134,13.7091863685231,0.000213408064795098,0.0941808591407094
"ENSGMOG00000018489",4.71156761982461,-0.399975347321074,13.2341152246467,0.000274899605190194,0.118622234079626
"ENSGMOG00000011560",1.20828188818915,1.46847597449758,13.0028880876155,0.000311010915158644,0.131287172838055
"ENSGMOG00000018376",3.53292408802008,-3.48931383884579,12.9271040744046,0.000323858420177447,0.133105876047744
"ENSGMOG00000014159",-4.43647550966905,-3.74354759381228,12.8974572060897,0.000329028841811295,0.133105876047744
"ENSGMOG00000002719",1.30416331573376,1.956062542358,12.8522510763278,0.000337073508008355,0.133577415887882
"ENSGMOG00000016307",1.88383470618114,-0.46031022492476,12.6983295425087,0.000365982366174325,0.142132911727461
"ENSGMOG00000010514",1.77560053886527,0.810895988154496,12.4392441550271,0.000420405885213663,0.160067479981939
"ENSGMOG00000018889",-4.56418419899303,-3.65312358572684,12.3806361879377,0.000433809315404669,0.161994409356305
"ENSGMOG00000000191",4.6552273401293,-3.53982653718684,11.728351890355,0.000615550809706596,0.225523879677032
"ENSGMOG00000014761",4.07881323277947,-2.35478980283562,11.6643754660437,0.000637083266470173,0.229090423487367
