"","logFC","logCPM","LR","PValue","FDR"
"ENSGMOG00000011584",3.81300577475784,-3.68110475571406,7.93308293206331,0.00485390250894558,0.935361431006018
"ENSGMOG00000002422",3.41470327999644,-4.28235350237813,7.80602337008713,0.00520723677688555,0.980245611715155
"ENSGMOG00000014399",1.83809638016929,-2.5669250655275,7.78042363473148,0.00528154106300952,0.980245611715155
"ENSGMOG00000001990",3.64766350459133,-4.10488574352808,7.77320666351791,0.00530268327901819,0.980245611715155
"ENSGMOG00000016897",3.64766350459133,-4.10488574352808,7.77320666351791,0.00530268327901819,0.980245611715155
"ENSGMOG00000010684",0.821240449505876,0.0648786911892916,7.76099834142771,0.00533864434269159,0.980245611715155
"ENSGMOG00000000108",1.03681922831457,-0.424303827223353,7.74351225931784,0.00539058524686138,0.980532342613673
"ENSGMOG00000005435",2.70578176250061,-0.220071749420054,7.66031481202628,0.00564486542171167,1
"ENSGMOG00000010627",1.63051476236109,-2.01887628709766,7.64080361882245,0.00570624893477305,1
"ENSGMOG00000001777",0.626876652859963,1.87781268036092,7.62375425905289,0.00576044458577627,1
"ENSGMOG00000013211",4.00339915367464,-3.32978237201433,7.56534195795333,0.00595013638130931,1
"ENSGMOG00000020461",3.93400488868532,-3.45918135033915,7.55494768864625,0.00598455354103346,1
"ENSGMOG00000018243",-2.43172173681123,-3.41656863911906,7.55453767272862,0.00598591532876274,1
"ENSGMOG00000017358",3.39923423697103,-4.16277877139342,7.50895421765917,0.00613930072634798,1
"ENSGMOG00000000225",2.33120536674315,-3.66232844890996,7.48712991315073,0.00621415218010162,1
"ENSGMOG00000008263",1.0474873007557,-1.54519433664057,7.46747295282613,0.00628236734227693,1
"ENSGMOG00000007090",3.36998499773572,-4.23959605715188,7.44627000891362,0.00635680479827201,1
"ENSGMOG00000009387",-3.34993237236532,-4.02832251131372,7.43999517671297,0.00637900612016492,1
"ENSGMOG00000007449",0.491616749236167,3.89472603430208,7.43041369889631,0.00641305968069741,1
"ENSGMOG00000015427",3.57657321149693,-4.23241313556292,7.41092377719188,0.00648290272652778,1
"ENSGMOG00000003016",-1.64666481194355,-2.12885151744319,7.41007324013385,0.00648596828986496,1
"ENSGMOG00000017917",-1.0166688325032,-1.3507489981866,7.39774763499633,0.00653055956841123,1
"ENSGMOG00000017260",3.42209654539511,-4.19720918884517,7.38522635524326,0.00657617930870988,1
"ENSGMOG00000017017",-2.69119123052819,-3.83378480828995,7.38364572032449,0.00658196124197361,1
"ENSGMOG00000020152",1.42409730254843,-2.05822605384485,7.34342089525542,0.00673086301654958,1
"ENSGMOG00000011665",-0.819035307509359,-0.393836237889096,7.33851143222232,0.00674927061133149,1
"ENSGMOG00000001144",2.22313927916227,-2.23880717413555,7.31770929745222,0.00682783859811336,1
"ENSGMOG00000005327",-1.43764530317111,-2.30233264982544,7.31695815170872,0.00683069302562873,1
"ENSGMOG00000006000",1.56362877109907,-1.5898286461894,7.29998216733724,0.00689552950080986,1
"ENSGMOG00000019995",1.75241189062039,-2.02123204880968,7.28706145239686,0.00694529872088308,1
"ENSGMOG00000005243",0.885514816707113,0.0937129566536325,7.27028283787206,0.00701047629693423,1
"ENSGMOG00000015191",1.18239746306503,-1.72984463952842,7.21291401375686,0.00723808849331031,1
"ENSGMOG00000006540",-1.51561113294198,-1.94496564362088,7.18334108714894,0.0073583554577519,1
"ENSGMOG00000004390",-1.27663320649517,-1.71445296997733,7.18127744225373,0.00736682372134276,1
"ENSGMOG00000009477",-1.65650419402241,-2.82373925616847,7.16966615750218,0.0074146572062041,1
"ENSGMOG00000002295",-0.859442909556744,-0.573000249755491,7.16484254814512,0.00743462161339589,1
"ENSGMOG00000019945",-3.11347203958812,-4.40015708583056,7.15503373679736,0.00747538887890309,1
"ENSGMOG00000018646",2.84205498659894,-3.79698082629283,7.07585161309188,0.00781296795559812,1
"ENSGMOG00000001774",3.29240630301183,-4.21396755488218,7.05523452119597,0.00790339619981457,1
"ENSGMOG00000003837",3.79106293817128,-3.71915264475478,7.0484990036311,0.00793317010867063,1
"ENSGMOG00000014566",2.77768762999224,-1.12762676857151,7.04727865073647,0.00793857685973822,1
"ENSGMOG00000010876",-3.12652168548591,-4.32185881981119,7.04206904247644,0.00796170034874885,1
"ENSGMOG00000009460",-3.21367708343989,-4.31220939671656,7.03484555892942,0.00799387669654751,1
"ENSGMOG00000016876",3.25044389160818,-4.2133107580338,7.00649442483245,0.00812145505133773,1
"ENSGMOG00000016347",-1.00867213841001,2.28901132456325,6.99534668151849,0.0081721879441061,1
"ENSGMOG00000016137",-0.586105656956387,1.10957778982625,6.9359364859278,0.00844808189198954,1
"ENSGMOG00000017450",-3.15270312036272,-4.3140844634484,6.92012551343105,0.00852309936818929,1
"ENSGMOG00000008334",2.30282950196418,-2.4135374688236,6.91363591638323,0.00855408721130056,1
"ENSGMOG00000009998",2.38585121064774,-3.33049195846971,6.91050937827342,0.00856905756980225,1
"ENSGMOG00000000299",-0.915614890408542,-1.27465574589252,6.903705825227,0.00860172678147241,1
"ENSGMOG00000010896",1.60079156229884,-1.57181094052465,6.88212781647881,0.00870618554782725,1
"ENSGMOG00000013204",0.438169489432507,4.3159471677631,6.87748030366297,0.00872885350009605,1
"ENSGMOG00000015520",2.84950864000426,-3.6382210967426,6.83653043023213,0.00893121405936786,1
"ENSGMOG00000006524",2.63611376727437,-3.0654248394903,6.82916563205197,0.00896811490089179,1
"ENSGMOG00000002083",3.34919028625876,-4.13895177788116,6.82689395112518,0.00897952848109984,1
"ENSGMOG00000001447",-0.740101531366631,-0.0977037534339284,6.81570340142165,0.00903597049940816,1
"ENSGMOG00000016778",2.03818510002228,-3.02209282503773,6.75192747046354,0.00936464656545657,1
"ENSGMOG00000009039",-1.82690752162756,-2.94765557227878,6.75133853491332,0.00936773810600083,1
"ENSGMOG00000006108",2.72463138985031,-3.14638715959811,6.74881127255625,0.00938101651361483,1
"ENSGMOG00000011123",0.746090266188382,-0.306295282884586,6.74297755870161,0.00941174090358478,1
"ENSGMOG00000005430",2.740765614007,-2.90617830227951,6.73810061499958,0.00943750537125511,1
"ENSGMOG00000020045",-0.856106259170964,0.214060153998724,6.73091516220196,0.0094755971966396,1
"ENSGMOG00000014624",1.66257692587782,-1.0969251651672,6.72659891631008,0.00949855434331884,1
"ENSGMOG00000014372",-2.0936658845173,-3.29158290545305,6.6743029633741,0.00978127568180626,1
"ENSGMOG00000011859",0.432364932399239,5.89041974728287,6.64257334353272,0.00995700066326876,1
"ENSGMOG00000013076",0.638057265090328,2.46703741065622,6.6409130036245,0.00996628455026184,1
"ENSGMOG00000001576",2.29519055692064,-2.91752924684749,6.61586354304882,0.0101074317079777,1
"ENSGMOG00000011179",-0.558009156764443,1.41763605367534,6.61516918754471,0.0101113732753207,1
"ENSGMOG00000002155",-0.612444616341871,4.77528649093804,6.60966446775663,0.0101426770918116,1
"ENSGMOG00000002964",2.76477754821348,-4.07532038899903,6.58775871482369,0.0102682366098095,1
"ENSGMOG00000008348",1.83346789874949,-0.97576739306745,6.5824387364009,0.0102989694676869,1
"ENSGMOG00000011551",-2.75978952869489,-3.47829249580788,6.58219730334487,0.0103003664315448,1
"ENSGMOG00000010578",0.66738828962379,-0.0972849349405311,6.57525425275903,0.0103406230833345,1
"ENSGMOG00000000448",-2.57098678755526,-3.77305583209877,6.55911150575316,0.010434845432485,1
"ENSGMOG00000013578",-2.17512193850304,-3.69661434777875,6.55520987422025,0.0104577503719029,1
"ENSGMOG00000003658",3.39436637647431,-4.09552889388363,6.55460711753405,0.0104612935133747,1
"ENSGMOG00000007491",-3.01322899519937,-4.40644011517309,6.5466183952816,0.0105083694896252,1
"ENSGMOG00000005746",3.38432538304176,-3.46628765644717,6.54011996003182,0.0105468236956887,1
"ENSGMOG00000018672",0.687270775439955,1.0892625970348,6.51399395030981,0.0107028853804034,1
"ENSGMOG00000019555",2.38192612240634,-3.53885670493162,6.50598744417263,0.0107511842319086,1
"ENSGMOG00000009141",-3.10735802967463,-4.31153792645918,6.48883413710076,0.0108554147206742,1
"ENSGMOG00000018818",-3.10735802967463,-4.31153792645918,6.48883413710076,0.0108554147206742,1
"ENSGMOG00000018930",-0.754621588682825,-0.914694414502713,6.45445547523614,0.0110674456738528,1
"ENSGMOG00000013015",2.68052728971117,-3.13496066158403,6.42756883318358,0.0112362276532765,1
"ENSGMOG00000007156",-0.833296495967992,0.0607452239748683,6.41672719485783,0.011305031677406,1
"ENSGMOG00000016803",3.14031371703259,-4.24577765051897,6.40993445714347,0.0113483604398367,1
"ENSGMOG00000013984",0.926567317688683,0.0702690198634221,6.37417967333445,0.0115792553515254,1
"ENSGMOG00000011020",-3.30320658442115,-3.94936636512299,6.36455165691744,0.0116422508037567,1
"ENSGMOG00000001070",2.45163205379089,-3.54910028581818,6.36223730674518,0.0116574458208008,1
"ENSGMOG00000015623",1.00085199386288,0.509739878429246,6.36184526850708,0.0116600217892622,1
"ENSGMOG00000014888",-2.97058647417014,-4.39610561416511,6.3297818905869,0.0118726917924676,1
"ENSGMOG00000004606",-2.88277150823499,-3.24373111800204,6.31706509004277,0.0119581391909833,1
