"","logFC","logCPM","LR","PValue","FDR"
"ENSGMOG00000009251",0.468482148958519,3.85232322817083,13.801621014212,0.000203160867413917,0.0399036673420567
"ENSGMOG00000020373",1.65082746014874,-1.58464596670857,13.7021725821237,0.000214206541206992,0.0412681066977382
"ENSGMOG00000005971",0.698242330426047,3.78635742069053,13.7008958507564,0.000214352212726745,0.0412681066977382
"ENSGMOG00000001992",-0.858108389481131,0.356229206481454,13.6496475457931,0.000220282665897208,0.0419940827291296
"ENSGMOG00000011783",-0.656424654642131,2.26701712756469,13.623900940076,0.000223324179810043,0.0421605696738475
"ENSGMOG00000007256",0.521304281437153,5.79482364239463,13.5451450992492,0.000232893070516045,0.0435442861171585
"ENSGMOG00000013782",0.525195015742217,4.0858701828704,13.4389528122081,0.00024645315192816,0.0456407765642198
"ENSGMOG00000014491",0.457204165601778,3.50745362543204,13.3885269097284,0.00025316814569792,0.0464420244631702
"ENSGMOG00000005873",-0.650670862278579,3.02609146930084,13.3361599781502,0.000260336910594823,0.0473107591263209
"ENSGMOG00000011584",4.761409153998,-3.63755106053186,12.9626611693752,0.000317765178008564,0.0572124433923752
"ENSGMOG00000016050",-1.16057051292388,0.0321097464763087,12.893117132371,0.000329792705266558,0.0588332032468645
"ENSGMOG00000001091",4.65136101713138,-3.75963600836887,12.8650493088591,0.000334776075142946,0.059179279828678
"ENSGMOG00000016012",5.42372354068421,6.87580289087367,12.8263222669916,0.000341776888203928,0.0598725368569854
"ENSGMOG00000002155",-0.660749556992106,4.57494851093201,12.6774343694524,0.000370095049179621,0.0642544484937297
"ENSGMOG00000002268",3.0660750777087,-2.81147850964929,12.6317775401023,0.000379244390511741,0.0652602404734585
"ENSGMOG00000013807",-0.735119963312655,8.39204348994947,12.5117807676053,0.000404393976488048,0.0685325914667465
"ENSGMOG00000019835",1.50581502036922,3.31833436014992,12.5075546758141,0.00040530974639629,0.0685325914667465
"ENSGMOG00000014405",3.18145054689155,-3.33299449580253,12.4377777387963,0.000420736098699826,0.0705277020622251
"ENSGMOG00000012524",1.8200170071961,-2.00705059451366,12.3287428362475,0.000446036698618995,0.0741297743986868
"ENSGMOG00000011118",-0.799897352079475,2.42297173831074,12.2752852061748,0.000458996505842157,0.0756371784415317
"ENSGMOG00000008111",0.549210706359828,5.13462820888758,12.1748681041506,0.000484377245976943,0.0786827652898292
"ENSGMOG00000010546",0.699769093017719,3.47713928336813,12.168444839592,0.000486048142798558,0.0786827652898292
"ENSGMOG00000015853",0.652783829172288,2.55084130352863,12.1547973861076,0.000489617618928739,0.0786827652898292
"ENSGMOG00000013076",0.744303940349267,2.54744455705397,12.0552918015285,0.000516455634382417,0.0820138086761585
"ENSGMOG00000015850",4.88571214311974,-3.56512628257527,12.0463964817518,0.000518925968886638,0.0820138086761585
"ENSGMOG00000016184",-4.36211792721447,-3.93672590511137,12.0318236060198,0.000522998831362492,0.0820138086761585
"ENSGMOG00000010027",0.576497213188682,3.07969654880393,11.9809531474593,0.000537470856738539,0.0836089664742471
"ENSGMOG00000015087",0.529148132655692,2.61783293833779,11.9333478908501,0.000551380021946785,0.0850919406885336
"ENSGMOG00000005029",3.13638458934497,-2.24756161154642,11.9105174167195,0.000558178938098772,0.0854629090655955
"ENSGMOG00000010231",-0.663166610425453,3.24272742706434,11.7465199243562,0.000609571082941713,0.092017034590811
"ENSGMOG00000012027",0.46096889317221,4.60292848333619,11.7332883156994,0.000613920225003446,0.092017034590811
"ENSGMOG00000018467",0.46673657211233,4.54970677362794,11.7294671878887,0.000615182026063535,0.092017034590811
"ENSGMOG00000000888",0.587891060917869,1.48421972792576,11.7137472889245,0.000620400612670631,0.0920892359800032
"ENSGMOG00000001079",1.21890677425602,-1.44535948274333,11.6967000787036,0.00062611037543862,0.0922326988666967
"ENSGMOG00000001506",3.25024236667985,-2.94984325891695,11.6418933136476,0.000644829370478697,0.0942098371511265
"ENSGMOG00000001571",0.935287882457772,2.02536941303461,11.6292656422103,0.000649221814258213,0.0942098371511265
"ENSGMOG00000008516",-3.65224482011793,-3.76978234451744,11.5985202156896,0.000660043177636948,0.0943818887703061
"ENSGMOG00000000674",-4.5445188166273,-3.74996470870761,11.5983177596994,0.000660115035883859,0.0943818887703061
"ENSGMOG00000014989",-0.509999635143388,3.08091764837349,11.5710219823183,0.000669875908165898,0.0950783725130356
"ENSGMOG00000019306",-0.854774551610723,0.75118922309312,11.4830554868301,0.000702335697151743,0.0984340673692804
